iter	Passed	Remaining
3903	3329978	5199679
3904	3330774	5198737
3905	3331657	5197930
3906	3332454	5196991
3907	3333341	5196191
3908	3334131	5195240
3909	3335009	5194425
3910	3335885	5193609
3911	3336758	5192787
3912	3337548	5191837
3913	3338433	5191033
3914	3339313	5190222
3915	3340201	5189424
3916	3341087	5188623
3917	3341968	5187813
3918	3342841	5186991
3919	3343619	5186021
3920	3344406	5185066
3921	3345287	5184257
3922	3346078	5183309
3923	3346968	5182513
3924	3347749	5181549
3925	3348540	5180599
3926	3349423	5179793
3927	3350299	5178975
3928	3351172	5178154
3929	3352055	5177347
3930	3352848	5176402
3931	3353724	5175585
3932	3354502	5174616
3933	3355379	5173800
3934	3356256	5172984
3935	3357132	5172168
3936	3358013	5171358
3937	3358891	5170543
3938	3359773	5169735
3939	3360657	5168930
3940	3361551	5168139
3941	3362420	5167311
3942	3363301	5166501
3943	3364093	5165555
3944	3364977	5164750
3945	3365770	5163804
3946	3366643	5162983
3947	3367519	5162165
3948	3368407	5161365
3949	3369285	5160551
3950	3370176	5159755
3951	3371047	5158930
3952	3371840	5157985
3953	3372712	5157162
3954	3373599	5156360
3955	3374386	5155406
3956	3375174	5154454
3957	3376053	5153642
3958	3376833	5152677
3959	3377721	5151878
3960	3378605	5151071
3961	3379488	5150265
3962	3380373	5149461
3963	3381247	5148640
3964	3382041	5147696
3965	3382917	5146879
3966	3383799	5146070
3967	3384677	5145255
3968	3385468	5144309
3969	3386351	5143500
3970	3387238	5142700
3971	3388112	5141878
3972	3388904	5140933
3973	3389698	5139990
3974	3390579	5139179
3975	3391464	5138376
3976	3392345	5137565
3977	3393232	5136763
3978	3394114	5135954
3979	3394901	5135001
3980	3395685	5134044
3981	3396477	5133099
3982	3397272	5132159
3983	3398054	5131199
3984	3398839	5130242
3985	3399728	5129444
3986	3400521	5128502
3987	3401403	5127692
3988	3402291	5126892
3989	3403167	5126074
3990	3404044	5125256
3991	3404930	5124455
3992	3405813	5123647
3993	3406699	5122843
3994	3407492	5121901
3995	3408280	5120949
3996	3409058	5119985
3997	3409847	5119036
3998	3410732	5118230
3999	3411609	5117414
4000	3412491	5116605
4001	3413370	5115790
4002	3414165	5114851
4003	3415047	5114041
4004	3415833	5113089
4005	3416620	5112138
4006	3417406	5111185
4007	3418192	5110231
4008	3419082	5109434
4009	3419869	5108482
4010	3420738	5107654
4011	3421627	5106856
4012	3422504	5106039
4013	3423391	5105237
4014	3424280	5104437
4015	3425154	5103616
4016	3426048	5102824
4017	3426936	5102025
4018	3427813	5101207
4019	3428687	5100385
4020	3429566	5099572
4021	3430444	5098756
4022	3431335	5097959
4023	3432125	5097013
4024	3432917	5096070
4025	3433804	5095267
4026	3434687	5094459
4027	3435553	5093625
4028	3436437	5092819
4029	3437320	5092010
4030	3438207	5091208
4031	3439003	5090271
4032	3439878	5089450
4033	3440755	5088633
4034	3441638	5087824
4035	3442527	5087024
4036	3443317	5086079
4037	3444107	5085133
4038	3444889	5084176
4039	3445770	5083363
4040	3446645	5082544
4041	3447445	5081613
4042	3448326	5080802
4043	3449202	5079983
4044	3450089	5079180
4045	3450965	5078361
4046	3451853	5077559
4047	3452637	5076606
4048	3453519	5075795
4049	3454403	5074987
4050	3455285	5074177
4051	3456078	5073236
4052	3456854	5072271
4053	3457643	5071324
4054	3458530	5070521
4055	3459322	5069578
4056	3460205	5068770
4057	3461085	5067956
4058	3461871	5067006
4059	3462761	5066208
4060	3463637	5065387
4061	3464516	5064574
4062	3465401	5063768
4063	3466280	5062953
4064	3467162	5062142
4065	3467957	5061205
4066	3468846	5060405
4067	3469730	5059597
4068	3470528	5058664
4069	3471321	5057723
4070	3472101	5056764
4071	3472896	5055827
4072	3473786	5055028
4073	3474563	5054064
4074	3475346	5053110
4075	3476229	5052301
4076	3477114	5051496
4077	3477997	5050687
4078	3478879	5049876
4079	3479663	5048924
4080	3480442	5047963
4081	3481333	5047166
4082	3482216	5046357
4083	3483087	5045529
4084	3483873	5044580
4085	3484759	5043775
4086	3485647	5042973
4087	3486532	5042167
4088	3487402	5041338
4089	3488292	5040539
4090	3489176	5039731
4091	3490061	5038925
4092	3490938	5038107
4093	3491824	5037302
4094	3492705	5036489
4095	3493500	5035553
4096	3494388	5034751
4097	3495267	5033936
4098	3496058	5032994
4099	3496950	5032197
4100	3497834	5031388
4101	3498718	5030581
4102	3499515	5029646
4103	3500402	5028844
4104	3501277	5028022
4105	3502067	5027079
4106	3502958	5026280
4107	3503838	5025466
4108	3504632	5024529
4109	3505426	5023591
4110	3506221	5022655
4111	3507102	5021843
4112	3507982	5021029
4113	3508877	5020236
4114	3509759	5019424
4115	3510627	5018593
4116	3511423	5017659
4117	3512307	5016851
4118	3513095	5015905
4119	3513976	5015092
4120	3514853	5014273
4121	3515743	5013474
4122	3516614	5012646
4123	3517489	5011825
4124	3518370	5011013
4125	3519267	5010222
4126	3520155	5009419
4127	3520930	5008454
4128	3521725	5007519
4129	3522521	5006585
4130	3523319	5005655
4131	3524105	5004707
4132	3525002	5003917
4133	3525906	5003137
4134	3526804	5002348
4135	3527708	5001567
4136	3528593	5000760
4137	3529393	4999832
4138	3530292	4999044
4139	3531188	4998252
4140	3532088	4997466
4141	3532982	4996671
4142	3533874	4995873
4143	3534674	4994944
4144	3535477	4994021
4145	3536372	4993227
4146	3537259	4992423
4147	3538150	4991623
4148	3539035	4990816
4149	3539922	4990010
4150	3540829	4989233
4151	3541724	4988440
4152	3542608	4987631
4153	3543504	4986838
4154	3544396	4986040
4155	3545290	4985245
4156	3546105	4984338
4157	3547001	4983545
4158	3547796	4982611
4159	3548595	4981681
4160	3549395	4980754
4161	3550190	4979819
4162	3550998	4978903
4163	3551794	4977971
4164	3552674	4977156
4165	3553579	4976376
4166	3554374	4975442
4167	3555265	4974642
4168	3556159	4973846
4169	3556979	4972947
4170	3557883	4972166
4171	3558776	4971368
4172	3559671	4970574
4173	3560459	4969630
4174	3561266	4968712
4175	3562182	4967948
4176	3563074	4967149
4177	3563852	4966192
4178	3564637	4965243
4179	3565522	4964435
4180	3566389	4963601
4181	3567262	4962777
4182	3568146	4961966
4183	3568938	4961029
4184	3569830	4960230
4185	3570625	4959297
4186	3571513	4958491
4187	3572389	4957671
4188	3573268	4956853
4189	3574157	4956051
4190	3575037	4955236
4191	3575926	4954433
4192	3576713	4953487
4193	3577599	4952679
4194	3578487	4951876
4195	3579361	4951052
4196	3580156	4950118
4197	3581031	4949296
4198	3581912	4948482
4199	3582799	4947675
4200	3583596	4946744
4201	3584388	4945807
4202	3585269	4944993
4203	3586143	4944169
4204	3586930	4943225
4205	3587709	4942270
4206	3588581	4941443
4207	3589458	4940622
4208	3590246	4939681
4209	3591037	4938742
4210	3591904	4937909
4211	3592785	4937094
4212	3593657	4936267
4213	3594539	4935454
4214	3595427	4934649
4215	3596224	4933720
4216	3597016	4932782
4217	3597798	4931832
4218	3598679	4931018
4219	3599569	4930216
4220	3600452	4929404
4221	3601236	4928456
4222	3602119	4927645
4223	3602994	4926821
4224	3603789	4925889
4225	3604672	4925077
4226	3605568	4924283
4227	3606457	4923479
4228	3607248	4922541
4229	3608120	4921715
4230	3608919	4920788
4231	3609791	4919961
4232	3610589	4919033
4233	3611472	4918221
4234	3612264	4917285
4235	3613143	4916467
4236	3614014	4915639
4237	3614894	4914823
4238	3615779	4914014
4239	3616664	4913205
4240	3617547	4912392
4241	3618429	4911578
4242	3619303	4910754
4243	3620098	4909822
4244	3620983	4909013
4245	3621868	4908203
4246	3622751	4907390
4247	3623541	4906451
4248	3624421	4905636
4249	3625299	4904817
4250	3626171	4903989
4251	3627049	4903169
4252	3627926	4902350
4253	3628811	4901540
4254	3629686	4900716
4255	3630558	4899889
4256	3631443	4899079
4257	3632318	4898255
4258	3633191	4897429
4259	3634078	4896622
4260	3634950	4895794
4261	3635832	4894980
4262	3636712	4894164
4263	3637599	4893355
4264	3638481	4892542
4265	3639283	4891620
4266	3640068	4890676
4267	3640850	4889727
4268	3641740	4888923
4269	3642537	4887995
4270	3643325	4887055
4271	3644213	4886249
4272	3645092	4885431
4273	3645977	4884619
4274	3646853	4883798
4275	3647738	4882987
4276	3648622	4882175
4277	3649491	4881344
4278	3650380	4880539
4279	3651270	4879735
4280	3652154	4878923
4281	3653045	4878121
4282	3653925	4877303
4283	3654714	4876364
4284	3655601	4875557
4285	3656477	4874734
4286	3657347	4873904
4287	3658238	4873101
4288	3659126	4872294
4289	3660016	4871490
4290	3660809	4870557
4291	3661687	4869737
4292	3662568	4868921
4293	3663457	4868115
4294	3664344	4867307
4295	3665230	4866498
4296	3666024	4865565
4297	3666901	4864744
4298	3667693	4863809
4299	3668567	4862984
4300	3669354	4862043
4301	3670226	4861216
4302	3671111	4860404
4303	3671894	4859459
4304	3672771	4858637
4305	3673652	4857820
4306	3674445	4856888
4307	3675327	4856073
4308	3676115	4855134
4309	3677003	4854327
4310	3677873	4853496
4311	3678651	4852544
4312	3679541	4851740
4313	3680339	4850814
4314	3681222	4850000
4315	3682106	4849188
4316	3682904	4848261
4317	3683786	4847447
4318	3684670	4846634
4319	3685555	4845822
4320	3686437	4845008
4321	3687236	4844082
4322	3688107	4843253
4323	3688893	4842313
4324	3689683	4841376
4325	3690556	4840548
4326	3691349	4839617
4327	3692241	4838815
4328	3693120	4837996
4329	3693989	4837164
4330	3694874	4836352
4331	3695759	4835541
4332	3696650	4834737
4333	3697530	4833919
4334	3698417	4833111
4335	3699293	4832287
4336	3700179	4831477
4337	3701069	4830671
4338	3701948	4829852
4339	3702722	4828896
4340	3703616	4828095
4341	3704493	4827274
4342	3705383	4826468
4343	3706262	4825649
4344	3707046	4824706
4345	3707928	4823889
4346	3708808	4823072
4347	3709592	4822129
4348	3710474	4821312
4349	3711353	4820493
4350	3712239	4819683
4351	3713020	4818735
4352	3713817	4817809
4353	3714607	4816874
4354	3715393	4815935
4355	3716186	4815003
4356	3717068	4814188
4357	3717954	4813377
4358	3718743	4812440
4359	3719623	4811622
4360	3720508	4810811
4361	3721298	4809876
4362	3722184	4809065
4363	3722971	4808127
4364	3723857	4807316
4365	3724743	4806506
4366	3725625	4805690
4367	3726512	4804880
4368	3727300	4803943
4369	3728173	4803116
4370	3729050	4802293
4371	3729934	4801480
4372	3730824	4800674
4373	3731713	4799867
4374	3732490	4798916
4375	3733283	4797985
4376	3734163	4797167
4377	3735040	4796344
4378	3735926	4795534
4379	3736815	4794726
4380	3737705	4793920
4381	3738496	4792988
4382	3739385	4792181
4383	3740177	4791248
4384	3741056	4790429
4385	3741940	4789615
4386	3742807	4788779
4387	3743600	4787850
4388	3744489	4787042
4389	3745357	4786209
4390	3746242	4785396
4391	3747116	4784569
4392	3748003	4783759
4393	3748793	4782826
4394	3749675	4782008
4395	3750466	4781076
4396	3751264	4780153
4397	3752135	4779323
4398	3752926	4778391
4399	3753815	4777583
4400	3754703	4776773
4401	3755588	4775961
4402	3756466	4775140
4403	3757252	4774202
4404	3758132	4773383
4405	3759034	4772592
4406	3759910	4771767
4407	3760697	4770830
4408	3761581	4770016
4409	3762460	4769196
4410	3763333	4768368
4411	3764127	4767439
4412	3765000	4766612
4413	3765878	4765790
4414	3766752	4764963
4415	3767638	4764151
4416	3768526	4763343
4417	3769411	4762529
4418	3770296	4761716
4419	3771189	4760913
4420	3771984	4759987
4421	3772859	4759161
4422	3773652	4758231
4423	3774521	4757398
4424	3775406	4756585
4425	3776284	4755763
4426	3777160	4754939
4427	3778038	4754116
4428	3778823	4753178
4429	3779695	4752348
4430	3780570	4751522
4431	3781448	4750700
4432	3782315	4749864
4433	3783194	4749043
4434	3784075	4748225
4435	3784868	4747296
4436	3785733	4746458
4437	3786518	4745519
4438	3787311	4744590
4439	3788094	4743650
4440	3788982	4742840
4441	3789869	4742029
4442	3790752	4741213
4443	3791538	4740276
4444	3792411	4739447
4445	3793203	4738518
4446	3794082	4737697
4447	3794863	4736754
4448	3795745	4735937
4449	3796634	4735128
4450	3797523	4734319
4451	3798400	4733496
4452	3799280	4732675
4453	3800162	4731858
4454	3801050	4731049
4455	3801919	4730215
4456	3802697	4729269
4457	3803583	4728456
4458	3804469	4727644
4459	3805350	4726826
4460	3806233	4726009
4461	3807127	4725206
4462	3807918	4724275
4463	3808806	4723465
4464	3809690	4722651
4465	3810579	4721842
4466	3811467	4721032
4467	3812260	4720104
4468	3813134	4719276
4469	3814019	4718463
4470	3814808	4717529
4471	3815682	4716702
4472	3816563	4715883
4473	3817447	4715068
4474	3818334	4714256
4475	3819111	4713309
4476	3819897	4712372
4477	3820773	4711547
4478	3821567	4710621
4479	3822448	4709802
4480	3823332	4708987
4481	3824210	4708164
4482	3824998	4707231
4483	3825876	4706407
4484	3826758	4705590
4485	3827647	4704781
4486	3828525	4703958
4487	3829392	4703121
4488	3830277	4702308
4489	3831165	4701496
4490	3831962	4700574
4491	3832850	4699763
4492	3833741	4698957
4493	3834527	4698021
4494	3835311	4697083
4495	3836101	4696153
4496	3836989	4695342
4497	3837772	4694402
4498	3838664	4693596
4499	3839549	4692782
4500	3840333	4691845
4501	3841216	4691028
4502	3842107	4690220
4503	3842980	4689391
4504	3843861	4688572
4505	3844649	4687639
4506	3845537	4686828
4507	3846323	4685893
4508	3847193	4685060
4509	3848081	4684250
4510	3848960	4683428
4511	3849830	4682594
4512	3850716	4681781
4513	3851509	4680854
4514	3852293	4679918
4515	3853160	4679081
4516	3854044	4678265
4517	3854932	4677454
4518	3855716	4676516
4519	3856505	4675585
4520	3857394	4674776
4521	3858270	4673951
4522	3859151	4673131
4523	3859949	4672210
4524	3860833	4671394
4525	3861718	4670580
4526	3862605	4669768
4527	3863477	4668937
4528	3864358	4668117
4529	3865142	4667181
4530	3865931	4666250
4531	3866818	4665437
4532	3867703	4664622
4533	3868575	4663791
4534	3869363	4662860
4535	3870240	4662035
4536	3871125	4661220
4537	3872013	4660408
4538	3872802	4659479
4539	3873593	4658550
4540	3874467	4657722
4541	3875351	4656905
4542	3876140	4655975
4543	3876928	4655044
4544	3877806	4654221
4545	3878586	4653279
4546	3879469	4652462
4547	3880257	4651531
4548	3881130	4650701
4549	3881909	4649759
4550	3882792	4648942
4551	3883677	4648126
4552	3884555	4647303
4553	3885482	4646538
4554	3886365	4645721
4555	3887260	4644918
4556	3888147	4644105
4557	3888937	4643176
4558	3889819	4642357
4559	3890707	4641545
4560	3891596	4640735
4561	3892389	4639809
4562	3893264	4638982
4563	3894056	4638056
4564	3894941	4637241
4565	3895731	4636312
4566	3896617	4635499
4567	3897413	4634578
4568	3898295	4633758
4569	3899186	4632949
4570	3899979	4632025
4571	3900863	4631209
4572	3901647	4630273
4573	3902527	4629452
4574	3903315	4628521
4575	3904112	4627601
4576	3904894	4626664
4577	3905682	4625734
4578	3906569	4624921
4579	3907457	4624109
4580	3908347	4623299
4581	3909232	4622483
4582	3910111	4621661
4583	3910890	4620720
4584	3911771	4619900
4585	3912660	4619089
4586	3913541	4618268
4587	3914415	4617440
4588	3915295	4616619
4589	3916166	4615786
4590	3917047	4614966
4591	3917930	4614147
4592	3918810	4613326
4593	3919703	4612520
4594	3920590	4611706
4595	3921473	4610888
4596	3922360	4610074
4597	3923145	4609140
4598	3924033	4608329
4599	3924918	4607513
4600	3925791	4606683
4601	3926675	4605866
4602	3927559	4605048
4603	3928444	4604231
4604	3929229	4603299
4605	3930027	4602381
4606	3930817	4601454
4607	3931605	4600524
4608	3932401	4599603
4609	3933286	4598788
4610	3934084	4597870
4611	3934964	4597049
4612	3935851	4596235
4613	3936733	4595414
4614	3937618	4594599
4615	3938403	4593666
4616	3939282	4592843
4617	3940070	4591914
4618	3940956	4591098
4619	3941741	4590166
4620	3942613	4589335
4621	3943504	4588525
4622	3944289	4587593
4623	3945173	4586775
4624	3945959	4585845
4625	3946839	4585022
4626	3947618	4584083
4627	3948499	4583262
4628	3949374	4582434
4629	3950169	4581513
4630	3950954	4580582
4631	3951841	4579768
4632	3952727	4578953
4633	3953606	4578129
4634	3954489	4577310
4635	3955363	4576482
4636	3956249	4575666
4637	3957026	4574724
4638	3957911	4573908
4639	3958783	4573077
4640	3959656	4572246
4641	3960441	4571315
4642	3961319	4570490
4643	3962196	4569665
4644	3963072	4568838
4645	3963957	4568021
4646	3964849	4567213
4647	3965723	4566383
4648	3966514	4565458
4649	3967395	4564637
4650	3968279	4563820
4651	3969154	4562992
4652	3969947	4562069
4653	3970819	4561237
4654	3971695	4560410
4655	3972580	4559594
4656	3973467	4558780
4657	3974246	4557841
4658	3975027	4556905
4659	3975911	4556087
4660	3976792	4555266
4661	3977575	4554332
4662	3978362	4553403
4663	3979154	4552480
4664	3979937	4551547
4665	3980733	4550628
4666	3981617	4549810
4667	3982397	4548873
4668	3983176	4547936
4669	3984067	4547125
4670	3984859	4546203
4671	3985739	4545380
4672	3986518	4544443
4673	3987403	4543627
4674	3988289	4542811
4675	3989178	4541999
4676	3989973	4541079
4677	3990770	4540162
4678	3991659	4539350
4679	3992540	4538528
4680	3993336	4537610
4681	3994132	4536693
4682	3995020	4535879
4683	3995808	4534952
4684	3996696	4534138
4685	3997573	4533313
4686	3998476	4532516
4687	3999342	4531678
4688	4000125	4530745
4689	4001009	4529928
4690	4001895	4529111
4691	4002783	4528298
4692	4003581	4527383
4693	4004465	4526564
4694	4005339	4525735
4695	4006219	4524911
4696	4007100	4524090
4697	4007985	4523273
4698	4008860	4522445
4699	4009739	4521620
4700	4010516	4520682
4701	4011402	4519866
4702	4012290	4519052
4703	4013171	4518230
4704	4014047	4517402
4705	4014930	4516583
4706	4015723	4515662
4707	4016600	4514836
4708	4017477	4514010
4709	4018272	4513091
4710	4019149	4512265
4711	4019929	4511330
4712	4020811	4510509
4713	4021681	4509674
4714	4022559	4508850
4715	4023342	4507918
4716	4024124	4506985
4717	4025005	4506163
4718	4025875	4505329
4719	4026764	4504516
4720	4027552	4503590
4721	4028441	4502777
4722	4029318	4501950
4723	4030191	4501119
4724	4030984	4500199
4725	4031779	4499281
4726	4032671	4498472
4727	4033557	4497655
4728	4034448	4496844
4729	4035335	4496028
4730	4036122	4495102
4731	4036911	4494177
4732	4037792	4493355
4733	4038586	4492436
4734	4039469	4491616
4735	4040361	4490807
4736	4041244	4489987
4737	4042131	4489171
4738	4043018	4488356
4739	4043895	4487529
4740	4044781	4486713
4741	4045662	4485890
4742	4046531	4485054
4743	4047400	4484219
4744	4048282	4483398
4745	4049164	4482576
4746	4050053	4481763
4747	4050835	4480831
4748	4051708	4480000
4749	4052591	4479179
4750	4053470	4478355
4751	4054252	4477423
4752	4055123	4476589
4753	4056000	4475763
4754	4056787	4474837
4755	4057659	4474004
4756	4058546	4473188
4757	4059434	4472373
4758	4060231	4471459
4759	4061111	4470634
4760	4062000	4469821
4761	4062786	4468894
4762	4063578	4467974
4763	4064466	4467159
4764	4065348	4466337
4765	4066237	4465523
4766	4067034	4464609
4767	4067919	4463790
4768	4068697	4462855
4769	4069485	4461931
4770	4070357	4461098
4771	4071247	4460284
4772	4072132	4459467
4773	4073002	4458632
4774	4073886	4457813
